method,reference_week,start_date,end_date,gross_return,transaction_cost_rate,net_return,gross_turnover,one_way_turnover,nav_before_period,nav_after_period
posterior_optimized,2018-04-23,2018-04-23,2018-04-30,-0.0026988709347614943,3.4608380810232307e-06,-0.0027023224324872475,0.006921676162046461,0.0034608380810232306,0.9863593892968836,0.9836939281926922
posterior_optimized,2018-04-30,2018-04-30,2018-05-07,-0.0011500223508159424,1.8685878558066526e-06,-0.0011518887897539187,0.0037371757116133053,0.0018685878558066527,0.9836939281926922,0.982560822184258
posterior_optimized,2018-05-07,2018-05-07,2018-05-14,0.011224834819156516,5.398439414591033e-07,0.011224288915556047,0.0010796878829182066,0.0005398439414591033,0.982560822184258,0.9935893687295604
posterior_optimized,2018-05-14,2018-05-14,2018-05-21,-0.009386161421769242,4.652044822945761e-06,-0.009390769801748577,0.009304089645891522,0.004652044822945761,0.9935893687295604,0.9842587996903563
posterior_optimized,2018-05-21,2018-05-21,2018-05-29,0.0007323203703246983,6.794945126698408e-05,0.0006643211582904041,0.13589890253396814,0.06794945126698407,0.9842587996903563,0.9849126636362242
posterior_optimized,2018-05-28,2018-05-29,2018-06-04,0.005606200250139575,3.859909777755952e-06,0.005602318700934639,0.007719819555511903,0.0038599097777559516,0.9849126636362242,0.9904304582705008
posterior_optimized,2018-06-04,2018-06-04,2018-06-11,0.004918066025121263,3.482448750988229e-06,0.004914566449457425,0.006964897501976458,0.003482448750988229,0.9904304582705008,0.9952979945712378
posterior_optimized,2018-06-11,2018-06-11,2018-06-18,-0.004324075864917022,3.2662382115666853e-06,-0.0043273279796667286,0.006532476423133371,0.0032662382115666855,0.9952979945712378,0.9909910137112234
posterior_optimized,2018-06-18,2018-06-18,2018-06-25,-0.007165242939606722,1.801982808357458e-06,-0.007167032010770402,0.003603965616714916,0.001801982808357458,0.9909910137112234,0.9838885493935693
posterior_optimized,2018-06-25,2018-06-25,2018-07-02,-0.008506834205746872,1.315810870916756e-06,-0.00850813882323287,0.002631621741833512,0.001315810870916756,0.9838885493935693,0.9755174890287396
posterior_optimized,2018-07-02,2018-07-02,2018-07-09,0.015004318513364458,2.3216976382345327e-06,0.01500196198023529,0.0046433952764690645,0.0023216976382345322,0.9755174890287396,0.9901521653102033
posterior_optimized,2018-07-09,2018-07-09,2018-07-16,0.0007696629932028481,5.046704062150991e-06,0.0007646124048792391,0.010093408124301984,0.005046704062150992,0.9901521653102033,0.9909092479385175
posterior_optimized,2018-07-16,2018-07-16,2018-07-23,-0.0037995888227408767,3.740041871091879e-06,-0.0038033146539907525,0.007480083742183757,0.0037400418710918787,0.9909092479385175,0.9871405082750581
posterior_optimized,2018-07-23,2018-07-23,2018-07-30,0.0026818532544893576,1.378110069766403e-06,0.0026804714485306746,0.0027562201395328056,0.0013781100697664028,0.9871405082750581,0.9897865102231774
posterior_optimized,2018-07-30,2018-07-30,2018-08-06,0.001852618035651181,1.7526592326569667e-06,0.0018508621294106575,0.0035053184653139335,0.0017526592326569668,0.9897865102231774,0.991618468591151
posterior_optimized,2018-08-06,2018-08-06,2018-08-13,-0.002386587029794987,1.9961450199685315e-06,-0.002388578410841169,0.003992290039937063,0.0019961450199685316,0.991618468591151,0.9892499101252827
posterior_optimized,2018-08-13,2018-08-13,2018-08-20,0.001910537577670198,1.4956548849709428e-06,0.0019090390652805045,0.0029913097699418856,0.0014956548849709428,0.9892499101252827,0.9911384268490371
posterior_optimized,2018-08-20,2018-08-20,2018-08-27,0.007851552628883214,2.0584260483873936e-06,0.00784947804099434,0.004116852096774787,0.0020584260483873934,0.9911384268490371,0.9989183461661743
posterior_optimized,2018-08-27,2018-08-27,2018-09-04,-0.003793255548024262,1.2741827959018016e-06,-0.0037945248975191914,0.002548365591803603,0.0012741827959018015,0.9989183461661743,0.995127925631058
posterior_optimized,2018-09-03,2018-09-04,2018-09-10,-0.0006312269819611597,2.7478248877149254e-06,-0.0006339730723476933,0.0054956497754298506,0.0027478248877149253,0.995127925631058,0.9944970413226667
posterior_optimized,2018-09-10,2018-09-10,2018-09-17,0.004532043181152984,1.5567052427519768e-06,0.004530479420854938,0.0031134104855039535,0.0015567052427519767,0.9944970413226667,0.9990025897024801
posterior_optimized,2018-09-17,2018-09-17,2018-09-24,0.0012509229317876202,2.2254809840253493e-06,0.0012486946668983645,0.0044509619680506984,0.0022254809840253492,0.9990025897024801,1.0002500389084592
posterior_optimized,2018-09-24,2018-09-24,2018-10-01,-0.0004210132311933722,2.4194891281267007e-06,-0.00042343170168457345,0.004838978256253401,0.0024194891281267006,1.0002500389084592,0.9998265013323742
posterior_optimized,2018-10-01,2018-10-01,2018-10-08,-0.011140890675106836,1.744437803447754e-06,-0.011142615678319423,0.0034888756068955085,0.0017444378034477542,0.9998265013323742,0.9886858188830288
posterior_optimized,2018-10-08,2018-10-08,2018-10-15,-0.0054098689253295395,2.187872860567208e-06,-0.005412044962084694,0.004375745721134416,0.002187872860567208,0.9886858188830288,0.9833350067778582
posterior_optimized,2018-10-15,2018-10-15,2018-10-22,-0.00025099524144564067,1.2640983231164873e-05,-0.00026363305185017616,0.025281966462329747,0.012640983231164873,0.9833350067778582,0.9830757671690302
posterior_optimized,2018-10-22,2018-10-22,2018-10-29,-0.009751552810278823,2.0028527457936486e-06,-0.009753536132100282,0.004005705491587297,0.0020028527457936485,0.9830757671690302,0.9734873021533549
posterior_optimized,2018-10-29,2018-10-29,2018-11-05,0.0035063919939956997,8.163066722294303e-06,0.003498200304361765,0.01632613344458861,0.008163066722294304,0.9734873021533549,0.9768927557300401
posterior_optimized,2018-11-05,2018-11-05,2018-11-12,0.00282100582013372,3.500112961609653e-06,0.002817495833333128,0.007000225923219305,0.0035001129616096527,0.9768927557300401,0.9796451469989228
posterior_optimized,2018-11-12,2018-11-12,2018-11-19,-0.006741120221506327,5.100489538023264e-06,-0.006746186328031145,0.010200979076046529,0.0051004895380232645,0.9796451469989228,0.9730362783019166
posterior_optimized,2018-11-19,2018-11-19,2018-11-26,-0.007843029576179404,2.9775698136417225e-06,-0.007845983792824973,0.005955139627283446,0.002977569813641723,0.9730362783019166,0.9654018514325291
posterior_optimized,2018-11-26,2018-11-26,2018-12-03,0.02216674287777419,7.534395868856014e-06,0.02215904146888925,0.015068791737712028,0.007534395868856014,0.9654018514325291,0.9867942310925649
posterior_optimized,2018-12-03,2018-12-03,2018-12-10,-0.01826690967929534,1.109043571160255e-05,-0.018277797527019413,0.0221808714232051,0.01109043571160255,0.9867942310925649,0.9687578059358242
posterior_optimized,2018-12-10,2018-12-10,2018-12-17,-0.004168549552785359,1.5721736051253903e-05,-0.004184205752000847,0.03144347210250781,0.015721736051253904,0.9687578059358242,0.9647043239519317
posterior_optimized,2018-12-17,2018-12-17,2018-12-24,-0.02572665423717984,3.832825264963854e-06,-0.025730388456674413,0.007665650529927709,0.0038328252649638545,0.9647043239519317,0.9398821069508151
posterior_optimized,2018-12-24,2018-12-24,2018-12-31,0.020584142911857513,1.702114400036166e-05,0.02056677140219665,0.034042288000723314,0.017021144000361657,0.9398821069508151,0.9592124473894874
posterior_optimized,2018-12-31,2018-12-31,2019-01-07,0.011329168688797485,8.033483384933176e-06,0.011321044192724061,0.016066966769866353,0.008033483384933177,0.9592124473894874,0.9700717338965948
posterior_optimized,2019-01-07,2019-01-07,2019-01-14,0.008242312384467241,1.2786547680909283e-06,0.00824102319062714,0.0025573095361818565,0.0012786547680909283,0.9700717338965948,0.9780661175522085
posterior_optimized,2019-01-14,2019-01-14,2019-01-22,0.011584557435098971,3.6047804301904826e-06,0.011580910894883,0.007209560860380965,0.0036047804301904823,0.9780661175522085,0.9893930141088848
posterior_optimized,2019-01-21,2019-01-22,2019-01-28,0.0024776945735058564,6.714034410343697e-06,0.0024709639037689968,0.013428068820687394,0.006714034410343697,0.9893930141088848,0.9918377685333891
posterior_optimized,2019-01-28,2019-01-28,2019-02-04,0.0158048177656931,3.3694801579294277e-06,0.015801395031515453,0.006738960315858855,0.0033694801579294276,0.9918377685333891,1.007510188921162
posterior_optimized,2019-02-04,2019-02-04,2019-02-11,0.0008257286506560022,3.345090915158652e-06,0.0008223807976035502,0.006690181830317304,0.003345090915158652,1.007510188921162,1.0083387459539206
posterior_optimized,2019-02-11,2019-02-11,2019-02-19,0.01375531302591058,1.7309881623115142e-06,0.013753558227464158,0.0034619763246230284,0.0017309881623115142,1.0083387459539206,1.022206991609406
posterior_optimized,2019-02-18,2019-02-19,2019-02-25,0.005317848817415159,4.077880103874748e-06,0.005313749251761424,0.008155760207749496,0.004077880103874748,1.022206991609406,1.027638743246216
posterior_optimized,2019-02-25,2019-02-25,2019-03-04,-0.006828647914924228,3.5002450252397816e-06,-0.0068321242580086095,0.007000490050479563,0.0035002450252397815,1.027638743246216,1.020617787660014
posterior_optimized,2019-03-04,2019-03-04,2019-03-11,-0.005758588917513456,6.726433930832846e-06,-0.0057652766166764735,0.01345286786166569,0.006726433930832845,1.020617787660014,1.0147336437942536
posterior_optimized,2019-03-11,2019-03-11,2019-03-18,0.013266741329898973,5.986852971289036e-06,0.013260675050898119,0.011973705942578072,0.005986852971289036,1.0147336437942536,1.028189696907823
posterior_optimized,2019-03-18,2019-03-18,2019-03-25,0.0030375605687084062,4.86680523165707e-06,0.003032678980260828,0.00973361046331414,0.00486680523165707,1.028189696907823,1.0313078661893562
posterior_optimized,2019-03-25,2019-03-25,2019-04-01,0.004895478881183957,4.58474660755158e-06,0.004890871690046206,0.009169493215103158,0.004584746607551579,1.0313078661893562,1.0363518606358237
posterior_optimized,2019-04-01,2019-04-01,2019-04-08,0.005801613889064631,5.98469185838342e-06,0.00579559447633482,0.01196938371676684,0.00598469185838342,1.0363518606358237,1.0423581357548641
posterior_optimized,2019-04-08,2019-04-08,2019-04-15,0.0010072721764669576,2.1370328282590414e-06,0.001005132991064972,0.0042740656565180835,0.0021370328282590417,1.0423581357548641,1.0434058443056162
posterior_optimized,2019-04-15,2019-04-15,2019-04-22,-0.0045407072971311024,3.3501833821458356e-06,-0.004544042268311066,0.006700366764291671,0.0033501833821458354,1.0434058443056162,1.0386645640460888
posterior_optimized,2019-04-22,2019-04-22,2019-04-29,0.008639474043001574,4.596466961387102e-07,0.008639010425199656,0.0009192933922774205,0.00045964669613871023,1.0386645640460888,1.0476375980431685
posterior_optimized,2019-04-29,2019-04-29,2019-05-06,-0.006331076605364918,2.2100537306180697e-06,-0.006333272667076062,0.004420107461236139,0.0022100537306180695,1.0476375980431685,1.0410026234784804
posterior_optimized,2019-05-06,2019-05-06,2019-05-13,-0.005313163713963741,3.0213837815573772e-06,-0.005316169044638719,0.006042767563114754,0.003021383781557377,1.0410026234784804,1.0354684775561565
posterior_optimized,2019-05-13,2019-05-13,2019-05-20,-0.0011102738812280616,6.512861963480221e-06,-0.001116779512131072,0.013025723926960442,0.006512861963480221,1.0354684775561565,1.0343120875749643
posterior_optimized,2019-05-20,2019-05-20,2019-05-28,0.0006003634976218491,3.5973711738252896e-06,0.000596763966717706,0.007194742347650579,0.0035973711738252895,1.0343120875749643,1.0349293277591696
posterior_optimized,2019-05-27,2019-05-28,2019-06-03,-0.0015630375047607065,1.4926066590652266e-06,-0.0015645277784195333,0.002985213318130453,0.0014926066590652265,1.0349293277591696,1.0333101520771892
posterior_optimized,2019-06-03,2019-06-03,2019-06-10,0.02468851058740597,9.215063427144219e-06,0.024679068017787964,0.018430126854288437,0.009215063427144218,1.0333101520771892,1.058811283603773
posterior_optimized,2019-06-10,2019-06-10,2019-06-17,0.003338637986052617,9.011065403092975e-06,0.0033295968359643435,0.01802213080618595,0.009011065403092974,1.058811283603773,1.0623366983035436
posterior_optimized,2019-06-17,2019-06-17,2019-06-24,0.02594071692425107,1.6307985533587088e-06,0.02593904382161427,0.0032615971067174176,0.0016307985533587088,1.0623366983035436,1.0898926964741482
posterior_optimized,2019-06-24,2019-06-24,2019-07-01,0.0021995326838321694,5.353084110330794e-06,0.0021941678254384644,0.010706168220661588,0.005353084110330794,1.0898926964741482,1.0922841039619322
posterior_optimized,2019-07-01,2019-07-01,2019-07-08,0.0008350744192821666,2.8220646287711317e-06,0.000832249998019563,0.005644129257542263,0.0028220646287711315,1.0922841039619322,1.0931931574052913
posterior_optimized,2019-07-08,2019-07-08,2019-07-15,0.005064393146727676,1.0656440709565784e-06,0.005063322105816059,0.002131288141913157,0.0010656440709565784,1.0931931574052913,1.0987283464851083
posterior_optimized,2019-07-15,2019-07-15,2019-07-22,0.00025878562887522065,3.6890751359038994e-06,0.0002550955990596737,0.0073781502718077985,0.0036890751359038992,1.0987283464851083,1.0990086272508588
posterior_optimized,2019-07-22,2019-07-22,2019-07-29,0.005363746690885168,4.1807322485745015e-06,0.005359543534247724,0.008361464497149002,0.004180732248574501,1.0990086272508588,1.1048988118331236
posterior_optimized,2019-07-29,2019-07-29,2019-08-05,-0.007545163687742493,3.1276577769926293e-06,-0.0075482677468295956,0.006255315553985258,0.003127657776992629,1.1048988118331236,1.0965587397682532
posterior_optimized,2019-08-05,2019-08-05,2019-08-12,0.010877770668315996,1.411135036962416e-05,0.010863505817913177,0.02822270073924832,0.01411135036962416,1.0965587397682532,1.1084712120174092
posterior_optimized,2019-08-12,2019-08-12,2019-08-19,0.00425002772931427,4.822100568441804e-06,0.004245185134684748,0.009644201136883607,0.004822100568441803,1.1084712120174092,1.1131768775288915
posterior_optimized,2019-08-19,2019-08-19,2019-08-26,0.003005430174143029,3.097713636721733e-06,0.0030023231505442727,0.006195427273443466,0.003097713636721733,1.1131768775288915,1.116518994238947
posterior_optimized,2019-08-26,2019-08-26,2019-09-03,0.006003683707478286,7.741545463708157e-06,0.005995895684224317,0.015483090927416315,0.007741545463708158,1.116518994238947,1.1232135256578588
posterior_optimized,2019-09-02,2019-09-03,2019-09-09,0.004869655156483721,1.9080883991079297e-06,0.004867737776352188,0.003816176798215859,0.0019080883991079295,1.1232135256578588,1.1286810345676133
posterior_optimized,2019-09-09,2019-09-09,2019-09-16,-0.005003838846660613,8.576492257026113e-06,-0.005012372423532585,0.017152984514052227,0.008576492257026114,1.1286810345676133,1.1230236648749823
posterior_optimized,2019-09-16,2019-09-16,2019-09-23,0.00653885232239166,2.5833778397417327e-06,0.006536252052225855,0.005166755679483465,0.0025833778397417323,1.1230236648749823,1.1303640306092195
posterior_optimized,2019-09-23,2019-09-23,2019-09-30,-0.009323091832250642,3.445600676205182e-06,-0.009326505309275368,0.006891201352410364,0.003445600676205182,1.1303640306092195,1.1198216844763287
posterior_optimized,2019-09-30,2019-09-30,2019-10-07,0.0015406882961590445,3.7261645574237643e-06,0.0015369563907434713,0.007452329114847528,0.003726164557423764,1.1198216844763287,1.1215428015707778
posterior_optimized,2019-10-07,2019-10-07,2019-10-14,0.00032606061360163953,3.490275723935996e-06,0.00032256919983630894,0.006980551447871991,0.0034902757239359955,1.1215428015707778,1.1219045767348625
posterior_optimized,2019-10-14,2019-10-14,2019-10-21,0.005272914922353733,3.717801345116498e-06,0.005269177517358559,0.007435602690232995,0.0037178013451164976,1.1219045767348625,1.1278160911072155
posterior_optimized,2019-10-21,2019-10-21,2019-10-28,0.005260979384745827,2.2701841953677997e-06,0.005258697257158218,0.0045403683907356,0.0022701841953678,1.1278160911072155,1.1337469344920998
posterior_optimized,2019-10-28,2019-10-28,2019-11-04,0.008742223273343779,2.321207769435368e-06,0.008739881773057734,0.004642415538870737,0.0023212077694353683,1.1337469344920998,1.1436557486601275
posterior_optimized,2019-11-04,2019-11-04,2019-11-11,-0.011384933554102555,2.7092384582056153e-06,-0.011387611948060927,0.00541847691641123,0.002709238458205615,1.1436557486601275,1.130632240792217
posterior_optimized,2019-11-11,2019-11-11,2019-11-18,0.008520524286880039,4.300203350518756e-06,0.008516187443542433,0.00860040670103751,0.004300203350518755,1.130632240792217,1.140260916884516
posterior_optimized,2019-11-18,2019-11-18,2019-11-25,-0.0005940965965072155,1.8751586198150483e-06,-0.0005959706411017285,0.0037503172396300966,0.0018751586198150483,1.140260916884516,1.139581354854857
posterior_optimized,2019-11-25,2019-11-25,2019-12-02,0.002918937566964748,1.8751178073830727e-06,0.0029170569758054654,0.0037502356147661453,0.0018751178073830727,1.139581354854857,1.1429055785955342
posterior_optimized,2019-12-02,2019-12-02,2019-12-09,0.0029822870671737554,2.203283104301859e-06,0.00298007721324689,0.004406566208603718,0.002203283104301859,1.1429055785955342,1.1463115254671996
posterior_optimized,2019-12-09,2019-12-09,2019-12-16,0.009785684025080387,1.318308549076608e-06,0.009784352815980224,0.0026366170981532155,0.0013183085490766078,1.1463115254671996,1.1575274418693953
posterior_optimized,2019-12-16,2019-12-16,2019-12-23,0.005258049545144975,1.877228079824628e-06,0.005256162446507062,0.0037544561596492554,0.0018772280798246277,1.1575274418693953,1.1636115941401506
posterior_optimized,2019-12-23,2019-12-23,2019-12-30,0.007518695258090038,2.4788282901866965e-06,0.007516197792245327,0.004957656580373393,0.0024788282901866965,1.1636115941401506,1.1723575290350579
posterior_optimized,2019-12-30,2019-12-30,2020-01-06,0.009384919751117674,3.1022616244061193e-06,0.009381788375016908,0.006204523248812238,0.003102261624406119,1.1723575290350579,1.1833563392723225
posterior_optimized,2020-01-06,2020-01-06,2020-01-13,0.0030807845197374888,7.891168481825667e-06,0.0030728690402659353,0.015782336963651333,0.007891168481825667,1.1833563392723225,1.1869926383308749
posterior_optimized,2020-01-13,2020-01-13,2020-01-21,0.005382088771100062,5.3485013663545635e-06,0.005376711483624508,0.010697002732709127,0.005348501366354563,1.1869926383308749,1.1933747552803662
posterior_optimized,2020-01-20,2020-01-21,2020-01-27,-0.0026472312040827888,3.1724249024275706e-06,-0.0026503952308430945,0.0063448498048551405,0.0031724249024275702,1.1933747552803662,1.1902118405203626
posterior_optimized,2020-01-27,2020-01-27,2020-02-03,0.0015570109271537402,7.417358381885175e-06,0.0015495820198638821,0.01483471676377035,0.007417358381885175,1.1902118405203626,1.192056171388262
posterior_optimized,2020-02-03,2020-02-03,2020-02-10,0.00942617729212632,1.945775023272325e-06,0.009424213175882601,0.0038915500465446506,0.0019457750232723253,1.192056171388262,1.2032903628650515
posterior_optimized,2020-02-10,2020-02-10,2020-02-18,0.009501914033870297,5.181456324013359e-06,0.009496683343793721,0.010362912648026718,0.005181456324013359,1.2032903628650515,1.2147176304118195
posterior_optimized,2020-02-17,2020-02-18,2020-02-24,0.0008269518887298495,2.6695877748885987e-06,0.0008242800933342398,0.0053391755497771975,0.0026695877748885988,1.2147176304118195,1.21571889797359
posterior_optimized,2020-02-24,2020-02-24,2020-03-02,-0.04243967303721859,1.4785404317658512e-05,-0.04245383095381128,0.029570808635317025,0.014785404317658513,1.21571889797359,1.1641069733916656
posterior_optimized,2020-03-02,2020-03-02,2020-03-09,-0.022844016216333713,1.6857210158954666e-05,-0.022860488340110452,0.03371442031790933,0.016857210158954666,1.1641069733916656,1.137494919499804
posterior_optimized,2020-03-09,2020-03-09,2020-03-16,-0.11377750018321117,2.4953340467475915e-05,-0.1137996143949791,0.04990668093495183,0.024953340467475917,1.137494919499804,1.0080484362844786
posterior_optimized,2020-03-16,2020-03-16,2020-03-23,-0.02996308844276272,6.289060083234793e-06,-0.029969189063182466,0.012578120166469586,0.006289060083234793,1.0080484362844786,0.9778380421126236
posterior_optimized,2020-03-23,2020-03-23,2020-03-30,0.10086398705092954,2.0539799722528465e-05,0.10084137552511385,0.04107959944505693,0.020539799722528465,0.9778380421126236,1.0764445753200447
posterior_optimized,2020-03-30,2020-03-30,2020-04-06,0.0028657456045482715,6.261174739807196e-06,0.002859466486874407,0.012522349479614392,0.006261174739807196,1.0764445753200447,1.0795226325081502
posterior_optimized,2020-04-06,2020-04-06,2020-04-13,0.03408781841692146,0.0004931358807641682,0.03357787260979905,0.9862717615283365,0.49313588076416826,1.0795226325081502,1.1157707059419038
posterior_optimized,2020-04-13,2020-04-13,2020-04-20,-0.001128241249833406,1.3815337467306912e-05,-0.0011420410002671577,0.027630674934613825,0.013815337467306912,1.1157707059419038,1.114496450048821
posterior_optimized,2020-04-20,2020-04-20,2020-04-27,0.00461016120081232,1.8528297032212591e-06,0.004608299829265361,0.0037056594064425186,0.0018528297032212593,1.114496450048821,1.1196323838492979
posterior_optimized,2020-04-27,2020-04-27,2020-05-04,-0.005993557024014148,3.9672514531930025e-06,-0.00599750049751957,0.007934502906386004,0.003967251453193002,1.1196323838492979,1.1129173880701226
posterior_optimized,2020-05-04,2020-05-04,2020-05-11,-0.007124685521983895,1.466268613105934e-06,-0.007126141343894221,0.0029325372262118676,0.0014662686131059338,1.1129173880701226,1.1049865814586575
posterior_optimized,2020-05-11,2020-05-11,2020-05-18,0.011744205875882097,0.00014537054393423877,0.011597128070351514,0.2907410878684775,0.14537054393423876,1.1049865814586575,1.1178012523598535
posterior_optimized,2020-05-18,2020-05-18,2020-05-26,0.0006766883347949413,5.193936098770405e-06,0.0006714908840201872,0.01038787219754081,0.005193936098770405,1.1178012523598535,1.1185518457109596
posterior_optimized,2020-05-25,2020-05-26,2020-06-01,0.003048050907804907,3.8248314552138255e-06,0.0030442144180686803,0.0076496629104276515,0.0038248314552138257,1.1185518457109596,1.1219569573670303
posterior_optimized,2020-06-01,2020-06-01,2020-06-08,-0.01208746441276221,4.6418221897685797e-07,-0.012087922984195143,0.0009283644379537159,0.00046418221897685796,1.1219569573670303,1.1083948280747957
posterior_optimized,2020-06-08,2020-06-08,2020-06-15,0.009602322872030548,3.1853146818852375e-06,0.009599106970928695,0.006370629363770475,0.0031853146818852374,1.1083948280747957,1.1190344285955098
posterior_optimized,2020-06-15,2020-06-15,2020-06-22,0.011193509122128097,2.749875549860518e-06,0.011190728465821254,0.005499751099721036,0.002749875549860518,1.1190344285955098,1.1315572390298276
posterior_optimized,2020-06-22,2020-06-22,2020-06-29,0.0023218371682691636,4.225088525774041e-06,0.0023176022697757315,0.008450177051548081,0.004225088525774041,1.1315572390298276,1.1341797386553842
posterior_optimized,2020-06-29,2020-06-29,2020-07-06,0.024826708743779256,0.0005914362648551617,0.024220589063036035,1.182872529710323,0.5914362648551615,1.1341797386553842,1.1616502400289779
posterior_optimized,2020-07-06,2020-07-06,2020-07-13,0.009938447418107432,0.00025162751003560217,0.009684319121294305,0.5032550200712043,0.25162751003560213,1.1616502400289779,1.1729000316607465
posterior_optimized,2020-07-13,2020-07-13,2020-07-20,0.007039189413963193,1.9625039457766797e-06,0.007037213095580475,0.00392500789155336,0.00196250394577668,1.1729000316607465,1.1811539791233563
posterior_optimized,2020-07-20,2020-07-20,2020-07-27,0.018583513038193257,2.097525311032425e-06,0.018581376533493232,0.00419505062206485,0.002097525311032425,1.1811539791233563,1.2031014459534812
posterior_optimized,2020-07-27,2020-07-27,2020-08-03,0.012194524752303012,1.1378916988927282e-05,0.012183007074829222,0.022757833977854566,0.011378916988927283,1.2031014459534812,1.2177588393812697
posterior_optimized,2020-08-03,2020-08-03,2020-08-10,0.018244062799784036,4.310044543487789e-06,0.018239674122517258,0.008620089086975577,0.0043100445434877885,1.2177588393812697,1.239970363771399
posterior_optimized,2020-08-10,2020-08-10,2020-08-17,-0.014294888328040661,4.465674312882438e-06,-0.014299290166038037,0.008931348625764876,0.004465674312882438,1.239970363771399,1.222239667742544
posterior_optimized,2020-08-17,2020-08-17,2020-08-24,0.0041868784651304695,8.127891538126077e-06,0.004178716543098204,0.016255783076252153,0.008127891538126077,1.222239667742544,1.2273470608617707
posterior_optimized,2020-08-24,2020-08-24,2020-08-31,0.007654271447661912,4.836347392144066e-06,0.007649398081554182,0.00967269478428813,0.004836347392144065,1.2273470608617707,1.236735527114528
posterior_optimized,2020-08-31,2020-08-31,2020-09-08,-0.020322113610539115,6.347925511476206e-06,-0.020328332532787208,0.012695851022952412,0.006347925511476206,1.236735527114528,1.211594756064232
posterior_optimized,2020-09-07,2020-09-08,2020-09-14,0.007938952025394535,8.768033100676854e-06,0.007930114383299713,0.017536066201353707,0.008768033100676854,1.211594756064232,1.2212028410660274
posterior_optimized,2020-09-14,2020-09-14,2020-09-21,-0.01532845431809975,3.6547807089509326e-06,-0.015332053076669516,0.007309561417901865,0.0036547807089509325,1.2212028410660274,1.2024792942894234
posterior_optimized,2020-09-21,2020-09-21,2020-09-28,-0.0015828158215793696,6.862882148979885e-06,-0.0015896678410499687,0.01372576429795977,0.006862882148979885,1.2024792942894234,1.200567751625763
posterior_optimized,2020-09-28,2020-09-28,2020-10-05,0.008732250759920315,8.648804569167963e-06,0.008723526431820838,0.017297609138335925,0.008648804569167962,1.200567751625763,1.2110409361402619
