method,reference_week,start_date,end_date,gross_return,transaction_cost_rate,net_return,gross_turnover,one_way_turnover,nav_before_period,nav_after_period
oracle_regime_pooled_relative_active_te100bp,2018-05-21,2018-05-21,2018-05-29,0.0017037540604222818,1.5195291218140835e-06,0.0017022319423964927,0.003039058243628167,0.0015195291218140835,0.9866655360946538,0.9883450696866559
oracle_regime_pooled_relative_active_te100bp,2018-05-28,2018-05-29,2018-06-04,0.004743974534263032,1.2777378424750526e-06,0.004742690734864885,0.002555475684950105,0.0012777378424750525,0.9883450696866559,0.9930324846915082
oracle_regime_pooled_relative_active_te100bp,2018-06-04,2018-06-04,2018-06-11,0.0044124643177236265,4.993005388159127e-05,0.00436231394926101,0.09986010776318255,0.049930053881591274,0.9930324846915082,0.9973644041515473
oracle_regime_pooled_relative_active_te100bp,2018-06-11,2018-06-11,2018-06-18,-0.0024578290137559832,3.6374218265852247e-06,-0.002461457495421704,0.007274843653170449,0.0036374218265852244,0.9973644041515473,0.9949094340632816
oracle_regime_pooled_relative_active_te100bp,2018-06-18,2018-06-18,2018-06-25,-0.006115164875716865,1.4572085968314503e-06,-0.0061166131732427464,0.0029144171936629007,0.0014572085968314503,0.9949094340632816,0.9888239579127066
oracle_regime_pooled_relative_active_te100bp,2018-06-25,2018-06-25,2018-07-02,-0.006293754145153595,5.736985599129122e-07,-0.006294324232995696,0.0011473971198258243,0.0005736985599129121,0.9888239579127066,0.98259997931225
oracle_regime_pooled_relative_active_te100bp,2018-07-02,2018-07-02,2018-07-09,0.013999531235723074,1.667975703808262e-06,0.013997839909141385,0.003335951407616524,0.001667975703808262,0.98259997931225,0.9963542565173885
oracle_regime_pooled_relative_active_te100bp,2018-07-09,2018-07-09,2018-07-16,0.002934114172245544,3.388308887382309e-06,0.002930715921673155,0.006776617774764619,0.0033883088873823096,0.9963542565173885,0.9992742878005908
oracle_regime_pooled_relative_active_te100bp,2018-07-16,2018-07-16,2018-07-23,-0.002988740713407441,3.0053698712233877e-06,-0.002991737101007419,0.006010739742446775,0.0030053698712233876,0.9992742878005908,0.996284721839695
oracle_regime_pooled_relative_active_te100bp,2018-07-23,2018-07-23,2018-07-30,0.0031027122280965097,1.0860419043862735e-06,0.0031016228165166027,0.002172083808772547,0.0010860419043862736,0.996284721839695,0.9993748212646999
oracle_regime_pooled_relative_active_te100bp,2018-07-30,2018-07-30,2018-08-06,0.003547108776432604,1.6708592144747268e-06,0.0035454319904986153,0.0033417184289494545,0.0016708592144747273,0.9993748212646999,1.0029180367265107
