reference_month,score_available_at,revision_horizon_months,specification_id,is_baseline,growth_score,inflation_score,disagreement_training_months,revision_training_months,growth_disagreement_variance,inflation_disagreement_variance,growth_revision_mean,inflation_revision_mean,growth_revision_variance,growth_inflation_revision_covariance,inflation_revision_variance,growth_map_variance,growth_inflation_map_covariance,inflation_map_variance,map_correlation,quadrant_weight_sum,probability_sum,entropy,mapping_status,weight_growth_up_inflation_up,probability_growth_up_inflation_up,weight_growth_down_inflation_up,probability_growth_down_inflation_up,weight_growth_up_inflation_down,probability_growth_up_inflation_down,weight_growth_down_inflation_down,probability_growth_down_inflation_down
2005-11-01,2005-12-22,12,baseline_revision_12m,True,0.6926484378029637,0.115153379830333,4,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2005-12-01,2006-01-30,12,baseline_revision_12m,True,0.7867414315208408,0.1814980581770683,5,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-01-01,2006-03-01,12,baseline_revision_12m,True,0.2984341176068297,0.655213940729912,6,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-02-01,2006-03-31,12,baseline_revision_12m,True,0.1743781563165346,0.1467183052155072,7,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-03-01,2006-05-01,12,baseline_revision_12m,True,0.4671262069120755,0.6049652857275838,8,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-04-01,2006-05-26,12,baseline_revision_12m,True,0.2548306972240577,0.9902227223243992,9,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-05-01,2006-06-30,12,baseline_revision_12m,True,-0.121695827532355,0.2240135582669565,10,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-06-01,2006-08-01,12,baseline_revision_12m,True,0.2952162483598892,0.8994549418354344,11,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-07-01,2006-08-31,12,baseline_revision_12m,True,-0.0460867996797118,-0.0205586131797593,12,0,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-08-01,2006-09-29,12,baseline_revision_12m,True,-0.2046746162376405,-0.3834626847633109,13,1,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-09-01,2006-10-30,12,baseline_revision_12m,True,-0.1805797862698011,0.6166401292831553,14,2,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-10-01,2006-11-30,12,baseline_revision_12m,True,0.4195936776801698,-0.8440483456966317,15,3,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-11-01,2006-12-22,12,baseline_revision_12m,True,0.0508195325266193,0.3841540041296911,16,4,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2006-12-01,2007-02-01,12,baseline_revision_12m,True,0.2382150219524544,0.450123447838659,17,6,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-01-01,2007-03-01,12,baseline_revision_12m,True,-0.4228693386489757,0.2902897489544825,18,6,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-02-01,2007-03-30,12,baseline_revision_12m,True,0.4784457965760208,0.8009953430032368,19,7,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-03-01,2007-04-30,12,baseline_revision_12m,True,-0.1855990787330562,-0.3856662462357938,20,8,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-04-01,2007-06-01,12,baseline_revision_12m,True,0.0735121231576621,-0.1757469807073965,21,10,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-05-01,2007-06-29,12,baseline_revision_12m,True,-0.1567689573728961,0.0874801385546784,22,10,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-06-01,2007-07-31,12,baseline_revision_12m,True,0.0375772319729191,0.4669131590107416,23,11,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-07-01,2007-08-31,12,baseline_revision_12m,True,-0.0649418983875166,0.2984534789264527,24,12,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-08-01,2007-09-28,12,baseline_revision_12m,True,0.1169089186705839,-0.0490605618725946,25,13,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-09-01,2007-11-01,12,baseline_revision_12m,True,-0.3200524971660193,0.3742875547155408,26,15,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-10-01,2007-11-30,12,baseline_revision_12m,True,-0.4392900463564931,-0.2630410932728291,27,15,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-11-01,2007-12-21,12,baseline_revision_12m,True,0.2168530945189683,0.9445924057031744,28,16,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2007-12-01,2008-01-31,12,baseline_revision_12m,True,-0.8733169422134637,0.5846838019418625,29,17,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-01-01,2008-02-29,12,baseline_revision_12m,True,-0.1846574796943405,0.7889613502629051,30,18,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-02-01,2008-03-28,12,baseline_revision_12m,True,-0.5806227107949871,-0.0442261662958359,31,19,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-03-01,2008-05-01,12,baseline_revision_12m,True,-0.7259940985566395,0.0881534463598029,32,21,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-04-01,2008-05-30,12,baseline_revision_12m,True,-0.6196750986964861,-0.3274009053166013,33,21,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-05-01,2008-06-27,12,baseline_revision_12m,True,-1.0966790424381734,0.1460527083790603,34,22,,,,,,,,,,,,,,,insufficient_uncertainty_history,,,,,,,,
2008-06-01,2008-08-04,12,baseline_revision_12m,True,-0.3421000340876951,0.7988284567711473,35,24,0.14903680450539128,0.18472010799275196,0.058290450603439535,0.051180396250998454,0.03628694884243835,-0.0057313265123994,0.09127892803038354,0.18532375334782963,-0.0057313265123994,0.27599903602313547,-0.025341704620860855,1.0,1.0,0.7567222052206766,available,0.1987648994296478,0.1987648994296478,0.7370482770593187,0.7370482770593187,0.01463744210476059,0.01463744210476059,0.049549381406272824,0.049549381406272824
2008-07-01,2008-08-29,12,baseline_revision_12m,True,-0.8924553831056379,1.1673486599311405,36,24,0.14942490185307974,0.18155232248471964,0.058290450603439535,0.051180396250998454,0.03628694884243835,-0.0057313265123994,0.09127892803038354,0.1857118506955181,-0.0057313265123994,0.27283125051510315,-0.02546175207612133,1.0,1.0,0.16296092044126087,available,0.01889709541480903,0.01889709541480903,0.9683901762874417,0.9683901762874417,0.00028528729356143943,0.00028528729356143943,0.012427441004187797,0.012427441004187797
2008-08-01,2008-09-29,12,baseline_revision_12m,True,-1.669965009833873,0.4856541153052296,37,26,0.1489745363295876,0.17958102870736736,0.04482962534347393,0.04918770030352353,0.0370178043177728,-0.004678697533719073,0.08407518329679238,0.1859923406473604,-0.004678697533719073,0.26365621200415973,-0.021128002324496294,1.0,1.0,0.45981634895827667,available,4.3404509488587095e-05,4.3404509488587095e-05,0.827836158490799,0.827836158490799,1.0520118732371131e-05,1.0520118732371131e-05,0.17210991688098015,0.17210991688098015
2008-09-01,2008-10-31,12,baseline_revision_12m,True,-2.254149606849172,-0.0067644013173234,38,26,0.15200872047270506,0.1754792590995709,0.04482962534347393,0.04918770030352353,0.0370178043177728,-0.004678697533719073,0.08407518329679238,0.18902652479047785,-0.004678697533719073,0.25955444239636327,-0.02112269663908273,1.0,1.0,0.693092910787897,available,4.8647035844062714e-08,4.8647035844062714e-08,0.49470316522074465,0.49470316522074465,5.9550124498208845e-08,5.9550124498208845e-08,0.505296726582095,0.505296726582095
2008-10-01,2008-11-26,12,baseline_revision_12m,True,-0.999052070602739,-0.7763768273665566,39,27,0.18983697739749367,0.17482653835372078,0.048692436821655374,0.04858185301892504,0.03599691805117428,-0.004561935022390282,0.08085143277593279,0.22583389544866794,-0.004561935022390282,0.25567797112965357,-0.01898488088045124,1.0,1.0,0.322559158869251,available,0.001008506812354204,0.001008506812354204,0.061332397658508064,0.061332397658508064,0.016755234695894017,0.016755234695894017,0.9209038608332437,0.9209038608332437
2008-11-01,2008-12-24,12,baseline_revision_12m,True,-1.300674077278579,-0.4519772389586685,40,29,0.21133970309550848,0.18619234496739395,0.04315218354973767,0.030031062380879384,0.03543855739813571,-0.006546947666189927,0.08875773184720119,0.24677826049364418,-0.006546947666189927,0.27495007681459516,-0.02513381981951048,1.0,1.0,0.520835785434839,available,0.0007717997039488056,0.0007717997039488056,0.19358158370378298,0.19358158370378298,0.0036469953348937656,0.0036469953348937656,0.8019996212573745,0.8019996212573745
2008-12-01,2009-02-02,12,baseline_revision_12m,True,-2.888088661694144,-0.7222584586798584,41,30,0.2257391665223847,0.18907797672163776,0.04385898845895919,0.018509389553173206,0.03423152537290133,-0.006565498097626419,0.08967958874665534,0.25997069189528604,-0.006565498097626419,0.2787575654682931,-0.02438889665007354,1.0,1.0,0.29237864158295435,available,4.829616706558681e-10,4.829616706558681e-10,0.08565938602629763,0.08565938602629763,6.897167614816624e-09,6.897167614816624e-09,0.9143406065935731,0.9143406065935731
2009-01-01,2009-03-02,12,baseline_revision_12m,True,-2.275328205302297,0.2110481508686222,42,31,0.225563660451946,0.19126809683801063,0.03772190698695322,0.014698245151130553,0.03425805136595316,-0.005621579746434499,0.08714053859301667,0.25982171181789915,-0.005621579746434499,0.2784086354310273,-0.020901589067612154,1.0,1.0,0.6440839469060771,available,2.4912320657488607e-06,2.4912320657488607e-06,0.6554125376739618,0.6554125376739618,1.5343946351276117e-06,1.5343946351276117e-06,0.34458343669933733,0.34458343669933733
2009-02-01,2009-03-27,12,baseline_revision_12m,True,-2.6182393799447534,0.0692847659044797,43,31,0.24110641548322945,0.1883480652691699,0.03772190698695322,0.014698245151130553,0.03425805136595316,-0.005621579746434499,0.08714053859301667,0.2753644668491826,-0.005621579746434499,0.27548860386218654,-0.020410451309345816,1.0,1.0,0.687627392065534,available,1.5453673857246386e-07,1.5453673857246386e-07,0.5525091424894231,0.5525091424894231,1.48171390657037e-07,1.48171390657037e-07,0.4474905548024477,0.4474905548024477
2009-03-01,2009-04-30,12,baseline_revision_12m,True,-2.471250750975263,-0.264045239016994,44,32,0.24401455815642822,0.18609780571532578,0.03418697061151937,0.019475246440240568,0.033552817740501076,-0.005980603124207269,0.08505978519922996,0.2775673758969293,-0.005980603124207269,0.2711575909145557,-0.021799668533669995,1.0,1.0,0.6159258741245812,available,3.6723774932134745e-07,3.6723774932134745e-07,0.30605267270272285,0.30605267270272285,9.944851794285725e-07,9.944851794285725e-07,0.6939459655743484,0.6939459655743484
2009-04-01,2009-06-01,12,baseline_revision_12m,True,-1.7984971425174063,-0.0680837300344819,45,34,0.2458308049475883,0.1829981576743322,0.021696869591717922,0.03574104843329575,0.03515804813457473,-0.00824141030398377,0.08475985450593505,0.28098885308216304,-0.00824141030398377,0.26775801218026724,-0.030045937042263254,1.0,1.0,0.6907589358920643,available,0.0001399409958504627,0.0001399409958504627,0.4475204421594482,0.4475204421594482,0.00020590113162211043,0.00020590113162211043,0.5521337157130792,0.5521337157130792
2009-05-01,2009-06-26,12,baseline_revision_12m,True,-1.7498325485747368,-0.6086375968742412,46,34,0.24675516150902715,0.18547733640091105,0.021696869591717922,0.03574104843329575,0.03515804813457473,-0.00824141030398377,0.08475985450593505,0.2819132096436019,-0.00824141030398377,0.2702371909068461,-0.029858725371641814,1.0,1.0,0.37282158274576943,available,4.9440166354774995e-05,4.9440166354774995e-05,0.12078825006864913,0.12078825006864913,0.000441561742618779,0.000441561742618779,0.8787207480223773,0.8787207480223773
2009-06-01,2009-08-04,12,baseline_revision_12m,True,-1.2011205198184307,-0.0526269857018737,47,35,0.249168058436521,0.18230007946383264,0.014048897157019227,0.039656477384349846,0.036171189777989415,-0.009047094127347267,0.082803488044178,0.2853392482145104,-0.009047094127347267,0.2651035675080107,-0.03289429375169685,1.0,1.0,0.755990911065616,available,0.005221741330642793,0.005221741330642793,0.4540725700711503,0.4540725700711503,0.007048288048691065,0.007048288048691065,0.5336574005495158,0.5336574005495158
2009-07-01,2009-08-28,12,baseline_revision_12m,True,-0.037164199042837,-0.6924136978255652,48,36,0.24909839026644456,0.1881493425194429,-0.002270283527048398,0.030979499541987754,0.04472509090807686,-0.003690963632467079,0.08314811210122497,0.2938234811745214,-0.003690963632467079,0.2712974546206679,-0.013072951698131696,1.0,1.0,0.9984653607346553,available,0.0425641766299068,0.0425641766299068,0.04930034425404889,0.04930034425404889,0.4301050795460249,0.4301050795460249,0.4780303995700194,0.4780303995700194
2009-08-01,2009-10-01,12,baseline_revision_12m,True,-0.0123036899813147,-0.2268279856378743,49,38,0.24987560238048967,0.18479753536462895,-0.015644714111305094,0.025618283986560807,0.04648174320164952,-0.0009652590924530905,0.08084681940016439,0.2963573455821392,-0.0009652590924530905,0.2656443547647933,-0.003440216365975975,1.0,1.0,1.3271143885889407,available,0.1614956415326706,0.1614956415326706,0.16843854453793372,0.16843854453793372,0.3294886341112835,0.3294886341112835,0.3405771798181122,0.3405771798181122
2009-09-01,2009-10-30,12,baseline_revision_12m,True,-0.7898062505798505,-0.595605654944342,50,38,0.2605117561039652,0.18371236392769885,-0.015644714111305094,0.025618283986560807,0.04648174320164952,-0.0009652590924530905,0.08084681940016439,0.3069934993056147,-0.0009652590924530905,0.2645591833278632,-0.0033870210128199726,1.0,1.0,0.6451285096057159,available,0.009406631293776502,0.009406631293776502,0.11403146276719578,0.11403146276719578,0.06760505961700625,0.06760505961700625,0.8089568463220215,0.8089568463220215
2009-10-01,2009-11-25,12,baseline_revision_12m,True,-0.7565868486699769,-0.5114922994953881,51,39,0.2637783978657208,0.1821337703321466,-0.036349290235540274,0.022109523900171416,0.06197703886007078,0.0018933906847142256,0.07919941601762244,0.3257554367257916,0.0018933906847142256,0.26133318634976904,0.006489289030910922,1.0,1.0,0.7454572022705235,available,0.014922077143034396,0.014922077143034396,0.14359844595074456,0.14359844595074456,0.0775638052417128,0.0775638052417128,0.7639156716645082,0.7639156716645082
2009-11-01,2009-12-23,12,baseline_revision_12m,True,0.516098950861784,-0.6766542540834031,52,40,0.26569546269444366,0.1867558483257621,-0.03784372083021673,0.037586058258470306,0.06047721692959709,0.0009196979478348541,0.08674958639050456,0.32617267962404073,0.0009196979478348541,0.27350543471626665,0.0030792038879075747,1.0,1.0,0.7963917846709797,available,0.08008296694885109,0.0800829669488511,0.017775700368767133,0.017775700368767137,0.7368314525194001,0.7368314525194002,0.16530988016298165,0.16530988016298168
2009-12-01,2010-02-01,12,baseline_revision_12m,True,0.0038364889926813,-0.5590278321975669,53,41,0.26394453872925405,0.19096012500815707,-0.05413604252333132,0.03367170676898114,0.06984831609858635,0.0035114343202928577,0.08520905478165586,0.3337928548278404,0.0035114343202928577,0.2761691797898129,0.011565340579825474,1.0,1.0,1.1047702651822373,available,0.07328474862651002,0.07328474862651002,0.07043276529272191,0.07043276529272191,0.4293643755287452,0.4293643755287452,0.4269181105520229,0.4269181105520229
2010-01-01,2010-03-01,12,baseline_revision_12m,True,0.7587189671403385,-0.85084933150977,54,42,0.26121877858571463,0.18755351282265412,-0.06675041347592431,0.04054621996237641,0.07482783752301128,-0.00021635211990575444,0.08511566028197393,0.3360466161087259,-0.00021635211990575444,0.272669173104628,-0.0007147322375544072,1.0,1.0,0.5178577822174221,available,0.04668020131924987,0.04668020131924987,0.004931233079832134,0.004931233079832134,0.858022774141131,0.858022774141131,0.09036579145978695,0.09036579145978695
2010-02-01,2010-03-29,12,baseline_revision_12m,True,-0.0389485284002433,-0.7236528629116258,55,44,0.26118613613815295,0.199264245540362,-0.05858876701639541,0.03168069196852329,0.07554423060052015,-0.0008311653204031794,0.08315846446219653,0.33673036673867307,-0.0008311653204031794,0.28242271000255853,-0.0026952339264640465,1.0,1.0,0.9864241535854208,available,0.04083565921273441,0.04083565921273441,0.04581110701081664,0.04581110701081664,0.43240755209938014,0.43240755209938014,0.4809456816770688,0.4809456816770688
2010-03-01,2010-05-03,12,baseline_revision_12m,True,0.2920463168245736,-1.1566381060027644,56,45,0.25715144541417045,0.1965507945699882,-0.0612248117713834,0.03699267344519846,0.07414000920645361,-0.0014423931404431586,0.08253827098516729,0.33129145462062404,-0.0014423931404431586,0.2790890655551555,-0.004743589735988006,1.0,1.0,0.6906793482442721,available,0.009853200837200982,0.009853200837200982,0.004430511126954695,0.004430511126954695,0.6842081300976979,0.6842081300976979,0.30150815793814645,0.30150815793814645
2010-04-01,2010-05-28,12,baseline_revision_12m,True,0.1697828948975748,-0.2996718170688006,57,45,0.2531149798135014,0.1984395159309108,-0.0612248117713834,0.03699267344519846,0.07414000920645361,-0.0014423931404431586,0.08253827098516729,0.327254989019955,-0.0014423931404431586,0.2809777869160781,-0.004756686361104717,1.0,1.0,1.2641178479781476,available,0.17570617954430667,0.17570617954430667,0.11021499837592214,0.11021499837592214,0.4409807999800499,0.4409807999800499,0.2730980220997212,0.2730980220997212
2010-05-01,2010-06-28,12,baseline_revision_12m,True,1.2417136297720552,-0.0761477251525481,58,47,0.25376184899906595,0.1973674478809899,-0.05890172907440131,0.034525582042392165,0.07156559217864958,-0.0015656301040796992,0.07909516889037323,0.3253274411777155,-0.0015656301040796992,0.27646261677136313,-0.005220482058485055,1.0,1.0,0.7632932084838099,available,0.43582695833935964,0.43582695833935964,0.0065981965583769946,0.0065981965583769946,0.5494332573337772,0.5494332573337772,0.008141587768486114,0.008141587768486114
2010-06-01,2010-08-03,12,baseline_revision_12m,True,-0.0118204162330636,-0.6954075045761827,59,47,0.2518906958488237,0.19474013964661496,-0.05890172907440131,0.034525582042392165,0.07156559217864958,-0.0015656301040796992,0.07909516889037323,0.3234562880274733,-0.0015656301040796992,0.2738353085369882,-0.005260616483088631,1.0,1.0,1.0000086569717317,available,0.04486124704483058,0.04486124704483058,0.04707804911862107,0.04707804911862107,0.44684781298930404,0.44684781298930404,0.4612128908472443,0.4612128908472443
2010-07-01,2010-08-30,12,baseline_revision_12m,True,0.1252635050931177,-0.2215513174401167,60,49,0.2511636859543238,0.19391042152548643,-0.05089949259977412,0.03636246888615248,0.07019491234301345,-0.0008363046227737681,0.07717345668107156,0.32135859829733726,-0.0008363046227737681,0.271083878206558,-0.0028334639409153066,1.0,1.0,1.3155941113648701,available,0.1965247054133854,0.1965247054133854,0.13870321933887525,0.13870321933887525,0.39091666203009146,0.39091666203009146,0.27385541321764784,0.27385541321764784
2010-08-01,2010-10-01,12,baseline_revision_12m,True,-0.2845820630553425,-0.5818976702857279,61,49,0.25110802002862515,0.1930218175848786,-0.05089949259977412,0.03636246888615248,0.07019491234301345,-0.0008363046227737681,0.07717345668107156,0.3213029323716386,-0.0008363046227737681,0.27019527426595014,-0.0028383652319470204,1.0,1.0,1.0065163806690702,available,0.04025651167536237,0.04025651167536237,0.09121592104373333,0.09121592104373333,0.2675583593329808,0.2675583593329808,0.6009692079479235,0.6009692079479235
2010-09-01,2010-11-01,12,baseline_revision_12m,True,-0.4012882426688653,-0.9804017408064792,62,51,0.24746300223323553,0.1910916190019139,-0.0469170784701782,0.04056370092689828,0.06823436476224325,-4.956952611519947e-05,0.0747767411469914,0.3156973669954788,-4.956952611519947e-05,0.2658683601489053,-0.0001710984041041859,1.0,1.0,0.6781724532368433,available,0.006796585877383854,0.006796585877383854,0.021829020176535874,0.021829020176535874,0.23075460837481432,0.23075460837481432,0.740619785571266,0.740619785571266
2010-10-01,2010-11-24,12,baseline_revision_12m,True,0.102629614804038,-1.0713133824600058,63,51,0.24415088007687352,0.190415143111759,-0.0469170784701782,0.04056370092689828,0.06823436476224325,-4.956952611519947e-05,0.0747767411469914,0.3123852448391168,-4.956952611519947e-05,0.2651918842587504,-0.0001722223045650615,1.0,1.0,0.7756170462654874,available,0.010735876619577311,0.010735876619577311,0.008010842473085922,0.008010842473085922,0.5621095745234951,0.5621095745234951,0.4191437063838417,0.4191437063838417
2010-11-01,2010-12-23,12,baseline_revision_12m,True,-0.1058823167485847,-0.5595265527802409,64,52,0.24054355719121673,0.1954562083056192,-0.043278839011516995,0.04821666037323825,0.06758474893206003,0.0013992539751040765,0.07635605552720698,0.30812830612327674,0.0013992539751040765,0.2718122638328262,0.004834997204017369,1.0,1.0,1.0894929322502247,available,0.06050943576995277,0.06050943576995277,0.08107820383417835,0.08107820383417835,0.36385248486268656,0.36385248486268656,0.4945598755331823,0.4945598755331823
2010-12-01,2011-01-31,12,baseline_revision_12m,True,1.0178450707424656,-0.5683307243126589,65,53,0.23864556183897573,0.19602583214735492,-0.04744532030180072,0.051352673130005785,0.0672050992379692,0.0006798399055239728,0.07540890237255368,0.3058506610769449,0.0006798399055239728,0.2714347345199086,0.002359495919641075,0.9999999999999999,0.9999999999999999,0.5452207659880633,available,0.1331831576766998,0.1331831576766998,0.0044844153776672085,0.0044844153776672085,0.8339666576987748,0.8339666576987748,0.02836576924685813,0.02836576924685813
2011-01-01,2011-02-28,12,baseline_revision_12m,True,0.2871243209610895,0.80349108434899,66,54,0.23887221818679338,0.19405841367135607,-0.04666245785669837,0.05545424897860149,0.06597017367245955,0.0008404051011658547,0.07489453081368258,0.30484239185925294,0.0008404051011658547,0.26895294448503865,0.0029350320495191637,1.0,1.0000000000000002,0.8409026099045868,available,0.6562393388717672,0.6562393388717673,0.2831090182771848,0.2831090182771849,0.042240956720117906,0.04224095672011791,0.01841068613093,0.018410686130930002
2011-02-01,2011-03-28,12,baseline_revision_12m,True,0.2455466762803115,-0.2237865809110609,67,55,0.24245328895382232,0.19475551158638993,-0.05331404790348706,0.05785474237199781,0.0671819045479158,-5.334834422247487e-05,0.0738245253271193,0.3096351935017381,-5.334834422247487e-05,0.26858003691350923,-0.00018499454462758623,1.0,1.0,1.2700689146319577,available,0.2232083170320182,0.2232083170320182,0.10972981927942144,0.10972981927942144,0.44728456635324226,0.44728456635324226,0.2197772973353181,0.2197772973353181
2011-03-01,2011-04-29,12,baseline_revision_12m,True,0.5846892386984761,-0.5518765986170552,68,56,0.2396509803009839,0.1955508367177325,-0.05215541021632723,0.05568664528560401,0.06603559208656332,-0.00019305255797568894,0.07274549734892022,0.3056865723875472,-0.00019305255797568894,0.2682963340666527,-0.0006741088208533191,1.0,1.0,0.825154202832974,available,0.12249712035986375,0.12249712035986375,0.02083819777452124,0.02083819777452124,0.7323647862536238,0.7323647862536238,0.12429989561199122,0.12429989561199122
2011-04-01,2011-05-27,12,baseline_revision_12m,True,-0.2152054388734969,0.2903115766490572,69,57,0.23708106110711444,0.19872017455052288,-0.0489181686337627,0.06179725534063544,0.065453729869659,0.0009379415041351471,0.0735748252594918,0.30253479097677344,0.0009379415041351471,0.2722949998100147,0.00326789623677368,1.0,1.0,1.2473163404739251,available,0.24770451593358447,0.24770451593358447,0.4633081143690502,0.4633081143690502,0.10009797194927436,0.10009797194927436,0.18888939774809102,0.18888939774809102
2011-05-01,2011-06-27,12,baseline_revision_12m,True,-0.3718887275063922,0.659643546910855,70,58,0.23579231746807985,0.19601947911698595,-0.04946988021466797,0.0574714585757814,0.06432307318808742,0.0010599087359926388,0.07336936487517817,0.30011539065616727,0.0010599087359926388,0.2693888439921641,0.0037276449028069967,1.0,1.0,0.8900010812756071,available,0.22349990500034436,0.22349990500034436,0.6746222169482077,0.6746222169482077,0.02511899702360862,0.02511899702360862,0.07675888102783937,0.07675888102783937
2011-06-01,2011-08-02,12,baseline_revision_12m,True,-0.3160183540273604,-0.1293356285872169,71,59,0.2329498393605227,0.1940398472624336,-0.047490276704384216,0.056312317470581665,0.06344526565826224,0.0009062506991957564,0.07218364870361019,0.2963951050187849,0.0009062506991957564,0.2662234959660438,0.003226187841058164,1.0,1.0,1.2671352706219692,available,0.11303160159276143,0.11303160159276143,0.2880046722366338,0.2880046722366338,0.16776859969998054,0.16776859969998054,0.43119512647062425,0.43119512647062425
2011-07-01,2011-08-29,12,baseline_revision_12m,True,0.7007477511702902,0.8157125152288556,72,60,0.23004494481255733,0.19751724811550678,-0.050101937280356244,0.05867661623994055,0.06277916843037418,0.0005204057647082281,0.07129559155091515,0.2928241132429315,0.0005204057647082281,0.26881283966642194,0.001854870849337681,1.0,1.0,0.5408630229914706,available,0.850194119301467,0.850194119301467,0.0919814385859668,0.0919814385859668,0.05213986453044382,0.05213986453044382,0.005684577582122374,0.005684577582122374
2011-08-01,2011-09-30,12,baseline_revision_12m,True,-0.2028891226263825,-0.4321331388447604,73,61,0.22760008801944892,0.19526807749761976,-0.04889924214233956,0.05472954368830364,0.061821083967830155,0.0002221577122940037,0.07105767397713426,0.28942117198727907,0.0002221577122940037,0.266325751474754,0.0008001836348825071,1.0,1.0,1.1513624019486222,available,0.07111323790237867,0.07111323790237867,0.1300825440526543,0.1300825440526543,0.28192444329590094,0.28192444329590094,0.5168797747490661,0.5168797747490661
2011-09-01,2011-10-28,12,baseline_revision_12m,True,0.2487550816313825,-0.5912037047115172,74,62,0.22491055460721252,0.19864153769383802,-0.04532624355730262,0.0570781668162941,0.061599135346012836,0.0007387966635961524,0.07023478797290433,0.28650968995322534,0.0007387966635961524,0.26887632566674236,0.002661821850712634,1.0,1.0,1.0085270471496632,available,0.0864999364563388,0.0864999364563388,0.04061258685698932,0.04061258685698932,0.5924382639778323,0.5924382639778323,0.2804492127088396,0.2804492127088396
2011-10-01,2011-11-23,12,baseline_revision_12m,True,0.347668666341121,-0.449907184850095,75,63,0.22222317796369093,0.19747840140663936,-0.03918928791316175,0.058542751135679826,0.06297832105337169,0.0012931301957028463,0.06923710426745225,0.2852014990170626,0.0012931301957028463,0.26671550567409164,0.0046885895888535145,1.0,1.0,1.0593128533292722,available,0.14284481991171866,0.14284481991171866,0.0489881020695489,0.0489881020695489,0.5996361270632766,0.5996361270632766,0.20853095095545587,0.20853095095545587
2011-11-01,2011-12-23,12,baseline_revision_12m,True,0.4574587485578975,-0.318238700028702,76,64,0.22018302218324504,0.19490815892939495,-0.039984949145954046,0.06664800114157224,0.06201918207866723,0.0008598661940267806,0.07234258758252654,0.2822022042619123,0.0008598661940267806,0.2672507465119215,0.0031310587057416456,1.0,1.0,1.0751404939357085,available,0.2170076596439464,0.2170076596439464,0.05207399418081435,0.05207399418081435,0.5884107637398052,0.5884107637398052,0.14250758243543413,0.14250758243543413
2011-12-01,2012-01-30,12,baseline_revision_12m,True,0.3874059346206049,-0.2462523074573492,77,65,0.22276626631286994,0.19296958416642615,-0.037102151059991054,0.06397102940692968,0.061590316470976146,0.0003448148002128165,0.07167803619997445,0.28435658278384607,0.0003448148002128165,0.2646476203664006,0.0012569565300547133,1.0,1.0,1.1676689002601486,available,0.2423301229810635,0.2423301229810635,0.07375262129934435,0.07375262129934435,0.5239032145185738,0.5239032145185738,0.16001404120101836,0.16001404120101836
2012-01-01,2012-03-01,12,baseline_revision_12m,True,0.3387308990955858,0.2593169272572647,78,67,0.22200401829802024,0.1935788424067265,-0.03258330422449707,0.059224508882717575,0.06041973384663568,-0.0001909557802620635,0.07175442649343755,0.2824237521446559,-0.0001909557802620635,0.26533326890016407,-0.0006975676728397199,1.0,1.0,1.1920218361097206,available,0.5111530707112907,0.5111530707112907,0.18151427552207383,0.18151427552207383,0.22691101209735398,0.22691101209735398,0.08042164166928156,0.08042164166928156
